binName, varBitrate, varBitrateSpatial, varMV, varMVSpatial, varMvdBits, varMvdBitsSpatial
test/1.bin,2.441,19.040,1.635,4.226,0.031,0.111
test/1.bin,2.200,17.367,1.211,3.533,0.029,0.103
test/1.bin,2.007,15.875,1.579,4.559,0.028,0.097
test/1.bin,1.837,14.480,1.198,3.510,0.027,0.090
test/1.bin,1.684,13.248,1.590,4.319,0.027,0.089
test/1.bin,1.540,12.079,1.320,4.023,0.026,0.085
test/1.bin,1.423,11.042,1.378,4.103,0.025,0.087
test/1.bin,1.290,10.012,1.444,4.075,0.024,0.077
test/1.bin,1.178,9.093,1.860,5.416,0.023,0.072
test/1.bin,1.067,8.239,2.307,6.871,0.022,0.067
test/1.bin,0.973,7.471,2.269,6.933,0.021,0.062
test/1.bin,0.882,6.714,1.188,4.437,0.020,0.057
test/1.bin,0.796,6.026,1.228,4.739,0.019,0.055
test/1.bin,0.719,5.407,1.719,6.155,0.018,0.049
test/1.bin,0.652,4.819,1.336,4.758,0.017,0.046
test/1.bin,0.583,4.287,1.975,7.346,0.017,0.042
test/1.bin,0.530,3.811,1.747,6.762,0.016,0.040
test/1.bin,0.468,3.367,1.292,4.667,0.016,0.035
test/1.bin,0.416,2.978,1.638,6.232,0.014,0.032
test/1.bin,0.369,2.635,1.654,6.491,0.015,0.030
test/1.bin,0.334,2.305,1.970,6.256,0.015,0.028
test/1.bin,0.291,2.019,2.222,7.219,0.014,0.026
test/1.bin,0.256,1.781,1.570,4.871,0.013,0.023
test/1.bin,0.230,1.551,2.443,8.167,0.012,0.019
test/1.bin,0.200,1.380,1.914,5.838,0.011,0.018
test/1.bin,0.178,1.224,2.073,6.869,0.009,0.016
test/1.bin,0.156,1.080,1.807,6.032,0.009,0.015
test/1.bin,0.140,0.951,1.451,4.880,0.008,0.015
test/1.bin,5.025,16.783,0.548,0.416,0.077,0.083
test/1.bin,4.683,15.421,0.564,0.404,0.076,0.073
test/1.bin,4.356,14.140,0.548,0.421,0.074,0.064
test/1.bin,4.057,13.027,0.523,0.397,0.072,0.056
test/1.bin,3.761,11.756,0.525,0.366,0.071,0.050
test/1.bin,3.492,10.647,0.495,0.348,0.071,0.046
test/1.bin,3.240,9.673,0.479,0.379,0.069,0.045
test/1.bin,2.994,8.751,0.531,0.395,0.068,0.043
test/1.bin,2.753,7.961,0.439,0.296,0.065,0.041
test/1.bin,2.517,7.214,0.425,0.296,0.064,0.040
test/1.bin,2.288,6.513,0.449,0.351,0.062,0.038
test/1.bin,2.079,5.906,0.452,0.330,0.060,0.037
test/1.bin,1.888,5.378,0.455,0.326,0.058,0.036
test/1.bin,1.711,4.873,0.433,0.322,0.057,0.034
test/1.bin,1.538,4.440,0.436,0.347,0.054,0.033
test/1.bin,1.390,4.023,0.367,0.252,0.051,0.031
test/1.bin,1.240,3.671,0.384,0.310,0.048,0.029
test/1.bin,1.101,3.330,0.392,0.292,0.045,0.027
test/1.bin,0.987,3.029,0.386,0.286,0.043,0.026
test/1.bin,0.871,2.728,0.361,0.291,0.040,0.023
test/1.bin,0.775,2.458,0.367,0.297,0.038,0.022
test/1.bin,0.696,2.231,0.333,0.299,0.036,0.021
test/1.bin,0.622,2.001,0.375,0.325,0.032,0.019
test/1.bin,0.547,1.803,0.307,0.249,0.029,0.017
test/1.bin,0.493,1.618,0.343,0.295,0.028,0.017
test/1.bin,0.435,1.448,0.335,0.280,0.027,0.016
test/1.bin,0.388,1.303,0.286,0.247,0.024,0.015
test/1.bin,0.339,1.169,0.274,0.249,0.022,0.013
test/1.bin,0.307,1.033,0.305,0.253,0.019,0.012
test/1.bin,0.271,0.938,0.282,0.241,0.017,0.011
test/1.bin,0.235,0.830,0.239,0.206,0.015,0.010
test/1.bin,0.207,0.736,0.279,0.259,0.013,0.009
test/1.bin,0.188,0.660,0.267,0.235,0.012,0.009
test/1.bin,1.721,21.757,0.347,0.461,0.026,0.034
test/1.bin,1.579,20.312,0.300,0.418,0.024,0.031
test/1.bin,1.421,19.042,0.281,0.465,0.017,0.025
test/1.bin,1.310,17.677,0.316,0.488,0.019,0.022
test/1.bin,1.200,16.296,0.271,0.431,0.015,0.019
test/1.bin,1.101,15.043,0.277,0.479,0.014,0.018
test/1.bin,1.009,13.884,0.243,0.389,0.013,0.016
test/1.bin,0.931,12.772,0.332,0.532,0.010,0.015
test/1.bin,0.853,11.769,0.363,0.492,0.010,0.014
test/1.bin,0.783,10.858,0.268,0.493,0.009,0.013
test/1.bin,0.715,10.006,0.302,0.534,0.008,0.012
test/1.bin,0.662,9.228,0.293,0.511,0.008,0.011
test/1.bin,0.615,8.482,0.280,0.537,0.008,0.011
test/1.bin,0.573,7.795,0.250,0.481,0.007,0.009
test/1.bin,0.532,7.150,0.327,0.574,0.006,0.009
test/1.bin,0.500,6.523,0.279,0.529,0.006,0.008
test/1.bin,0.466,5.961,0.263,0.515,0.006,0.008
test/1.bin,0.430,5.400,0.315,0.519,0.005,0.007
test/1.bin,0.401,4.899,0.322,0.538,0.004,0.006
test/1.bin,0.370,4.416,0.262,0.459,0.004,0.005
test/1.bin,0.341,3.953,0.275,0.477,0.006,0.005
test/1.bin,0.312,3.510,0.277,0.506,0.004,0.005
test/1.bin,0.285,3.106,0.301,0.479,0.005,0.005
test/1.bin,0.257,2.751,0.321,0.540,0.006,0.004
test/1.bin,0.234,2.431,0.291,0.478,0.006,0.004
test/1.bin,0.210,2.125,0.327,0.495,0.007,0.004
test/1.bin,0.185,1.831,0.215,0.308,0.007,0.004
test/1.bin,0.168,1.609,0.169,0.355,0.009,0.005
test/1.bin,0.150,1.399,0.202,0.307,0.006,0.005
test/1.bin,0.134,1.234,0.197,0.451,0.007,0.006
test/1.bin,0.119,1.055,0.206,0.419,0.008,0.007
test/1.bin,0.107,0.913,0.161,0.415,0.006,0.008
test/1.bin,0.095,0.797,0.097,0.271,0.005,0.007
test/1.bin,2.029,19.598,0.392,0.553,0.027,0.042
test/1.bin,1.856,18.044,0.438,0.574,0.023,0.033
test/1.bin,1.684,16.594,0.302,0.405,0.020,0.027
test/1.bin,1.521,15.295,0.257,0.315,0.017,0.022
test/1.bin,1.372,14.068,0.290,0.339,0.017,0.018
test/1.bin,1.243,12.893,0.245,0.310,0.013,0.016
test/1.bin,1.114,11.861,0.242,0.324,0.013,0.015
test/1.bin,0.995,10.933,0.322,0.446,0.010,0.013
test/1.bin,0.888,10.084,0.308,0.419,0.009,0.012
test/1.bin,0.806,9.311,0.229,0.349,0.009,0.011
test/1.bin,0.732,8.612,0.265,0.370,0.009,0.010
test/1.bin,0.676,7.950,0.250,0.392,0.008,0.010
test/1.bin,0.622,7.341,0.223,0.352,0.007,0.009
test/1.bin,0.580,6.766,0.334,0.432,0.009,0.010
test/1.bin,0.540,6.218,0.350,0.480,0.008,0.009
test/1.bin,0.504,5.686,0.202,0.318,0.007,0.008
test/1.bin,0.471,5.197,0.235,0.336,0.007,0.009
test/1.bin,0.436,4.708,0.286,0.412,0.007,0.008
test/1.bin,0.404,4.282,0.211,0.286,0.006,0.008
test/1.bin,0.373,3.850,0.270,0.358,0.006,0.007
test/1.bin,0.343,3.462,0.182,0.228,0.005,0.006
test/1.bin,0.314,3.089,0.187,0.260,0.006,0.006
test/1.bin,0.284,2.741,0.295,0.393,0.006,0.007
test/1.bin,0.257,2.422,0.238,0.313,0.007,0.006
test/1.bin,0.232,2.111,0.365,0.532,0.010,0.007
test/1.bin,0.210,1.863,0.195,0.247,0.008,0.007
test/1.bin,0.187,1.612,0.298,0.457,0.007,0.007
test/1.bin,0.165,1.400,0.290,0.416,0.008,0.007
test/1.bin,0.148,1.209,0.164,0.209,0.007,0.007
test/1.bin,0.129,1.052,0.247,0.286,0.007,0.007
test/1.bin,0.115,0.912,0.239,0.281,0.006,0.007
test/1.bin,0.102,0.803,0.196,0.330,0.006,0.008
test/1.bin,0.089,0.681,0.169,0.252,0.005,0.007
test/1.bin,3.172,24.615,0.908,2.093,0.045,0.131
test/1.bin,2.933,22.666,0.804,1.952,0.042,0.122
test/1.bin,2.688,20.820,1.038,2.277,0.040,0.114
test/1.bin,2.481,19.188,0.753,1.822,0.036,0.106
test/1.bin,2.298,17.614,1.046,2.679,0.034,0.100
test/1.bin,2.148,16.269,0.806,2.223,0.033,0.097
test/1.bin,1.956,14.875,0.877,2.298,0.031,0.089
test/1.bin,1.829,13.680,0.802,2.243,0.029,0.086
test/1.bin,1.712,12.598,0.761,2.216,0.029,0.087
test/1.bin,1.575,11.499,0.871,2.467,0.028,0.082
test/1.bin,1.463,10.469,0.933,2.897,0.027,0.077
test/1.bin,1.373,9.586,1.280,4.108,0.026,0.077
test/1.bin,1.266,8.725,0.866,2.734,0.026,0.073
test/1.bin,1.176,7.959,0.865,2.741,0.026,0.074
test/1.bin,1.086,7.205,0.957,3.155,0.025,0.069
test/1.bin,0.993,6.503,1.340,3.813,0.024,0.068
test/1.bin,0.897,5.873,0.999,2.831,0.023,0.064
test/1.bin,0.818,5.241,1.308,5.067,0.024,0.059
test/1.bin,0.744,4.709,1.004,2.958,0.022,0.056
test/1.bin,0.677,4.191,1.059,3.259,0.021,0.050
test/1.bin,0.607,3.719,1.304,4.391,0.021,0.048
test/1.bin,0.548,3.274,1.123,3.150,0.022,0.046
test/1.bin,0.489,2.905,0.984,2.496,0.023,0.041
test/1.bin,0.436,2.559,0.988,2.619,0.023,0.039
test/1.bin,0.392,2.261,1.312,3.263,0.024,0.037
test/1.bin,0.344,1.986,1.180,3.490,0.024,0.034
test/1.bin,0.300,1.742,1.252,4.104,0.022,0.030
test/1.bin,0.263,1.532,1.331,3.134,0.021,0.027
test/1.bin,0.233,1.335,1.352,3.003,0.021,0.024
test/1.bin,0.201,1.173,1.110,2.790,0.020,0.020
test/1.bin,0.175,1.037,1.328,3.451,0.018,0.019
test/1.bin,0.155,0.925,0.943,2.363,0.015,0.016
test/1.bin,0.138,0.821,1.364,3.872,0.013,0.014
test/1.bin,1.908,17.387,0.108,0.142,0.034,0.078
test/1.bin,1.747,15.957,0.102,0.121,0.027,0.062
test/1.bin,1.568,14.516,0.092,0.109,0.026,0.050
test/1.bin,1.410,13.142,0.078,0.103,0.020,0.041
test/1.bin,1.268,11.879,0.075,0.095,0.017,0.034
test/1.bin,1.144,10.783,0.059,0.082,0.013,0.029
test/1.bin,1.024,9.787,0.056,0.089,0.012,0.026
test/1.bin,0.920,8.851,0.042,0.076,0.010,0.024
test/1.bin,0.831,8.082,0.049,0.082,0.010,0.022
test/1.bin,0.758,7.373,0.050,0.082,0.009,0.020
test/1.bin,0.683,6.712,0.046,0.074,0.008,0.018
test/1.bin,0.623,6.137,0.037,0.063,0.007,0.015
test/1.bin,0.567,5.587,0.028,0.058,0.006,0.013
test/1.bin,0.520,5.101,0.037,0.062,0.005,0.014
test/1.bin,0.477,4.668,0.023,0.046,0.005,0.010
test/1.bin,0.440,4.244,0.054,0.046,0.004,0.008
test/1.bin,0.403,3.873,0.020,0.038,0.004,0.007
test/1.bin,0.370,3.503,0.023,0.028,0.004,0.005
test/1.bin,0.344,3.212,0.015,0.021,0.003,0.004
test/1.bin,0.315,2.892,0.012,0.015,0.003,0.003
test/1.bin,0.292,2.640,0.016,0.019,0.003,0.003
test/1.bin,0.267,2.369,0.012,0.012,0.003,0.002
test/1.bin,0.245,2.114,0.025,0.016,0.003,0.002
test/1.bin,0.224,1.918,0.012,0.007,0.004,0.002
test/1.bin,0.205,1.712,0.014,0.020,0.005,0.003
test/1.bin,0.185,1.524,0.019,0.018,0.005,0.003
test/1.bin,0.171,1.385,0.023,0.024,0.006,0.004
test/1.bin,0.155,1.228,0.031,0.018,0.007,0.005
test/1.bin,0.140,1.084,0.037,0.026,0.005,0.005
test/1.bin,0.128,0.966,0.039,0.034,0.006,0.006
test/1.bin,0.116,0.866,0.046,0.040,0.007,0.006
test/1.bin,0.106,0.762,0.065,0.075,0.006,0.007
test/1.bin,0.095,0.680,0.032,0.035,0.005,0.006
test/1.bin,3.207,25.029,0.776,1.842,0.042,0.140
test/1.bin,2.957,23.053,0.766,1.788,0.038,0.130
test/1.bin,2.725,21.174,0.713,1.688,0.036,0.120
test/1.bin,2.511,19.335,0.666,1.624,0.034,0.113
test/1.bin,2.317,17.683,0.618,1.515,0.032,0.105
test/1.bin,2.134,16.158,0.656,1.709,0.029,0.096
test/1.bin,1.970,14.804,0.639,1.701,0.029,0.094
test/1.bin,1.808,13.476,0.698,1.906,0.027,0.087
test/1.bin,1.677,12.333,0.738,1.949,0.027,0.087
test/1.bin,1.569,11.313,0.687,1.964,0.027,0.086
test/1.bin,1.440,10.260,0.700,1.972,0.026,0.080
test/1.bin,1.324,9.352,0.657,1.932,0.025,0.079
test/1.bin,1.236,8.553,0.668,1.813,0.024,0.076
test/1.bin,1.146,7.790,0.667,2.018,0.025,0.076
test/1.bin,1.044,7.081,0.678,1.896,0.023,0.070
test/1.bin,0.961,6.427,0.662,1.985,0.023,0.067
test/1.bin,0.872,5.819,0.667,1.986,0.022,0.064
test/1.bin,0.805,5.280,0.730,2.091,0.021,0.060
test/1.bin,0.731,4.765,0.657,1.876,0.020,0.056
test/1.bin,0.668,4.293,0.594,1.839,0.020,0.053
test/1.bin,0.598,3.857,0.719,2.175,0.019,0.049
test/1.bin,0.548,3.461,0.597,1.679,0.019,0.048
test/1.bin,0.491,3.108,0.590,1.734,0.019,0.042
test/1.bin,0.441,2.789,0.639,1.884,0.019,0.040
test/1.bin,0.398,2.501,0.634,2.100,0.018,0.038
test/1.bin,0.355,2.224,0.596,1.682,0.018,0.034
test/1.bin,0.320,1.978,0.593,1.788,0.018,0.031
test/1.bin,0.279,1.754,0.618,1.856,0.017,0.028
test/1.bin,0.251,1.557,0.643,1.700,0.016,0.025
test/1.bin,0.221,1.395,0.490,1.427,0.014,0.023
test/1.bin,0.198,1.259,0.758,2.072,0.012,0.019
test/1.bin,0.175,1.134,0.513,1.401,0.010,0.016
test/1.bin,0.157,1.006,0.413,1.039,0.008,0.014
test/1.bin,1.494,18.333,0.075,0.070,0.019,0.039
test/1.bin,1.378,16.920,0.072,0.075,0.019,0.028
test/1.bin,1.253,15.541,0.069,0.072,0.014,0.022
test/1.bin,1.134,14.309,0.062,0.062,0.012,0.020
test/1.bin,1.037,13.084,0.050,0.054,0.012,0.017
test/1.bin,0.938,11.908,0.056,0.051,0.009,0.014
test/1.bin,0.855,10.875,0.045,0.050,0.009,0.012
test/1.bin,0.780,9.940,0.034,0.046,0.008,0.011
test/1.bin,0.706,9.077,0.046,0.051,0.006,0.009
test/1.bin,0.642,8.275,0.039,0.044,0.005,0.008
test/1.bin,0.584,7.573,0.027,0.039,0.005,0.006
test/1.bin,0.534,6.909,0.040,0.046,0.004,0.006
test/1.bin,0.495,6.323,0.032,0.043,0.004,0.005
test/1.bin,0.457,5.763,0.025,0.043,0.004,0.005
test/1.bin,0.423,5.260,0.017,0.027,0.003,0.003
test/1.bin,0.393,4.787,0.017,0.028,0.003,0.003
test/1.bin,0.366,4.379,0.015,0.014,0.003,0.001
test/1.bin,0.336,3.905,0.012,0.011,0.003,0.001
test/1.bin,0.313,3.558,0.012,0.011,0.002,0.001
test/1.bin,0.287,3.221,0.008,0.007,0.001,0.001
test/1.bin,0.263,2.884,0.009,0.013,0.001,0.001
test/1.bin,0.241,2.585,0.005,0.003,0.002,0.001
test/1.bin,0.222,2.321,0.004,0.002,0.003,0.001
test/1.bin,0.204,2.082,0.019,0.012,0.005,0.002
test/1.bin,0.183,1.848,0.033,0.018,0.006,0.002
test/1.bin,0.167,1.649,0.036,0.015,0.006,0.003
test/1.bin,0.153,1.473,0.016,0.014,0.005,0.003
test/1.bin,0.141,1.322,0.024,0.090,0.006,0.004
test/1.bin,0.129,1.169,0.029,0.044,0.006,0.005
test/1.bin,0.117,1.043,0.028,0.027,0.006,0.005
test/1.bin,0.106,0.922,0.036,0.042,0.006,0.005
test/1.bin,0.097,0.819,0.034,0.034,0.006,0.005
test/1.bin,0.088,0.736,0.040,0.060,0.006,0.005
test/1.bin,1.953,19.883,1.169,1.756,0.028,0.062
test/1.bin,1.786,18.384,0.995,1.588,0.023,0.062
test/1.bin,1.636,17.015,1.111,1.833,0.021,0.058
test/1.bin,1.472,15.651,1.181,2.964,0.021,0.049
test/1.bin,1.349,14.323,1.037,2.610,0.018,0.050
test/1.bin,1.254,13.147,1.011,2.652,0.015,0.045
test/1.bin,1.150,12.023,0.997,2.634,0.015,0.044
test/1.bin,1.049,10.953,1.123,3.434,0.014,0.039
test/1.bin,0.962,10.019,1.198,3.190,0.013,0.036
test/1.bin,0.900,9.177,0.816,2.721,0.012,0.035
test/1.bin,0.825,8.371,1.256,4.241,0.011,0.034
test/1.bin,0.765,7.616,1.272,4.591,0.011,0.033
test/1.bin,0.700,6.957,1.328,4.906,0.010,0.030
test/1.bin,0.644,6.323,0.969,3.250,0.010,0.030
test/1.bin,0.585,5.753,0.889,3.396,0.009,0.025
test/1.bin,0.546,5.241,1.214,4.163,0.009,0.025
test/1.bin,0.497,4.748,1.290,4.897,0.008,0.023
test/1.bin,0.455,4.283,1.235,4.510,0.008,0.023
test/1.bin,0.411,3.863,1.780,8.846,0.007,0.018
test/1.bin,0.377,3.489,2.011,9.037,0.007,0.019
test/1.bin,0.343,3.127,1.506,6.047,0.006,0.016
test/1.bin,0.311,2.807,1.773,8.393,0.006,0.016
test/1.bin,0.282,2.515,1.765,7.962,0.005,0.014
test/1.bin,0.253,2.245,1.687,7.648,0.006,0.012
test/1.bin,0.225,1.999,1.289,4.695,0.006,0.009
test/1.bin,0.205,1.782,1.460,6.586,0.007,0.010
test/1.bin,0.184,1.604,1.313,5.137,0.007,0.009
test/1.bin,0.166,1.427,1.495,6.658,0.006,0.008
test/1.bin,0.149,1.268,1.534,6.340,0.006,0.008
test/1.bin,0.132,1.110,1.417,6.575,0.006,0.008
test/1.bin,0.120,0.994,1.349,4.747,0.006,0.007
test/1.bin,0.110,0.899,1.411,5.360,0.006,0.008
test/1.bin,0.099,0.784,1.752,6.764,0.006,0.007
test/1.bin,2.285,19.658,0.724,1.016,0.028,0.076
test/1.bin,2.098,18.043,0.704,1.069,0.026,0.068
test/1.bin,1.925,16.551,0.711,0.970,0.024,0.061
test/1.bin,1.762,15.249,0.668,0.744,0.022,0.056
test/1.bin,1.616,13.909,0.717,0.824,0.020,0.050
test/1.bin,1.495,12.781,0.694,0.850,0.018,0.048
test/1.bin,1.369,11.655,0.455,0.702,0.017,0.045
test/1.bin,1.271,10.649,0.432,0.633,0.016,0.043
test/1.bin,1.171,9.712,0.400,0.811,0.016,0.042
test/1.bin,1.086,8.865,0.415,0.730,0.015,0.042
test/1.bin,1.001,8.110,0.413,0.709,0.015,0.040
test/1.bin,0.928,7.357,0.333,0.582,0.015,0.039
test/1.bin,0.860,6.707,0.570,1.023,0.014,0.038
test/1.bin,0.789,6.086,0.452,0.793,0.014,0.037
test/1.bin,0.727,5.518,0.429,0.751,0.013,0.035
test/1.bin,0.667,4.996,0.495,0.784,0.013,0.034
test/1.bin,0.608,4.523,0.402,0.729,0.013,0.032
test/1.bin,0.549,4.060,0.304,0.490,0.012,0.029
test/1.bin,0.500,3.666,0.495,0.953,0.013,0.029
test/1.bin,0.452,3.269,0.439,0.783,0.012,0.027
test/1.bin,0.407,2.929,0.471,0.709,0.014,0.026
test/1.bin,0.367,2.632,0.445,0.595,0.013,0.023
test/1.bin,0.331,2.372,2.224,4.449,0.016,0.023
test/1.bin,0.296,2.110,1.239,2.813,0.015,0.020
test/1.bin,0.263,1.891,1.925,3.249,0.015,0.019
test/1.bin,0.234,1.675,1.043,2.017,0.017,0.016
test/1.bin,0.212,1.500,0.480,0.865,0.016,0.015
test/1.bin,0.185,1.316,0.606,1.360,0.017,0.013
test/1.bin,0.166,1.179,0.527,0.938,0.014,0.014
test/1.bin,0.146,1.039,0.540,1.227,0.019,0.011
test/1.bin,0.129,0.924,2.614,6.681,0.016,0.010
test/1.bin,0.114,0.829,1.985,4.436,0.016,0.009
test/1.bin,0.102,0.750,2.794,6.021,0.017,0.008
test/1.bin,1.642,17.838,0.103,0.157,0.021,0.050
test/1.bin,1.518,16.592,0.104,0.151,0.017,0.040
test/1.bin,1.403,15.282,0.102,0.124,0.016,0.031
test/1.bin,1.276,14.058,0.090,0.118,0.016,0.023
test/1.bin,1.175,12.941,0.080,0.113,0.015,0.019
test/1.bin,1.076,11.900,0.079,0.120,0.011,0.017
test/1.bin,0.989,10.885,0.065,0.105,0.009,0.013
test/1.bin,0.916,9.998,0.065,0.101,0.008,0.014
test/1.bin,0.842,9.138,0.046,0.084,0.007,0.012
test/1.bin,0.772,8.314,0.070,0.108,0.006,0.013
test/1.bin,0.708,7.573,0.059,0.095,0.006,0.012
test/1.bin,0.642,6.918,0.041,0.077,0.005,0.010
test/1.bin,0.590,6.324,0.033,0.063,0.005,0.009
test/1.bin,0.538,5.757,0.057,0.084,0.004,0.009
test/1.bin,0.490,5.304,0.039,0.061,0.003,0.006
test/1.bin,0.448,4.818,0.029,0.044,0.003,0.005
test/1.bin,0.412,4.407,0.023,0.037,0.003,0.004
test/1.bin,0.375,4.005,0.028,0.044,0.003,0.004
test/1.bin,0.347,3.645,0.026,0.044,0.003,0.003
test/1.bin,0.315,3.295,0.020,0.025,0.002,0.002
test/1.bin,0.290,2.995,0.013,0.013,0.005,0.002
test/1.bin,0.266,2.705,0.016,0.016,0.005,0.001
test/1.bin,0.239,2.431,0.016,0.017,0.007,0.001
test/1.bin,0.220,2.197,0.032,0.021,0.007,0.002
test/1.bin,0.199,1.965,0.021,0.011,0.010,0.002
test/1.bin,0.182,1.777,0.059,0.015,0.010,0.002
test/1.bin,0.165,1.584,0.076,0.020,0.012,0.002
test/1.bin,0.150,1.424,0.093,0.026,0.011,0.003
test/1.bin,0.137,1.283,0.110,0.040,0.011,0.003
test/1.bin,0.124,1.145,0.091,0.096,0.009,0.004
test/1.bin,0.113,1.033,0.154,0.101,0.014,0.005
test/1.bin,0.102,0.917,0.079,0.111,0.009,0.006
test/1.bin,0.093,0.815,0.083,0.070,0.007,0.006
test/1.bin,3.571,24.400,1.331,2.247,0.038,0.116
test/1.bin,3.194,22.336,1.195,1.752,0.033,0.100
test/1.bin,2.865,20.556,0.981,1.554,0.032,0.095
test/1.bin,2.573,18.867,0.936,1.268,0.030,0.083
test/1.bin,2.329,17.344,0.917,1.546,0.027,0.078
test/1.bin,2.127,15.894,0.681,1.158,0.026,0.074
test/1.bin,1.943,14.672,0.712,1.220,0.025,0.069
test/1.bin,1.805,13.449,0.729,1.666,0.024,0.066
test/1.bin,1.653,12.348,0.643,1.603,0.023,0.067
test/1.bin,1.543,11.308,0.724,1.837,0.024,0.065
test/1.bin,1.416,10.308,0.692,1.896,0.023,0.061
test/1.bin,1.323,9.411,0.757,1.845,0.023,0.063
test/1.bin,1.212,8.617,0.675,1.747,0.022,0.057
test/1.bin,1.131,7.832,0.587,1.521,0.023,0.060
test/1.bin,1.035,7.124,0.830,2.201,0.021,0.055
test/1.bin,0.950,6.468,0.704,2.033,0.020,0.052
test/1.bin,0.869,5.885,0.740,2.035,0.020,0.051
test/1.bin,0.789,5.299,0.711,1.966,0.019,0.048
test/1.bin,0.723,4.797,0.633,1.825,0.019,0.046
test/1.bin,0.657,4.314,0.571,1.726,0.018,0.043
test/1.bin,0.602,3.878,0.581,1.572,0.018,0.041
test/1.bin,0.535,3.479,0.755,1.801,0.017,0.038
test/1.bin,0.478,3.117,0.694,1.856,0.019,0.036
test/1.bin,0.429,2.789,0.964,2.577,0.019,0.032
test/1.bin,0.386,2.491,0.743,2.167,0.018,0.030
test/1.bin,0.344,2.240,0.792,2.495,0.019,0.027
test/1.bin,0.305,1.993,0.551,1.750,0.019,0.026
test/1.bin,0.269,1.779,0.436,1.212,0.019,0.021
test/1.bin,0.239,1.596,0.660,1.810,0.017,0.020
test/1.bin,0.210,1.430,0.386,1.056,0.017,0.018
test/1.bin,0.187,1.280,0.683,1.596,0.016,0.015
test/1.bin,0.167,1.131,0.619,1.415,0.013,0.014
test/1.bin,0.148,1.017,0.743,1.289,0.011,0.013
test/1.bin,1.511,16.464,0.030,0.065,0.015,0.060
test/1.bin,1.428,16.039,0.027,0.057,0.011,0.046
test/1.bin,1.333,14.706,0.027,0.049,0.011,0.039
test/1.bin,1.231,13.586,0.022,0.036,0.009,0.027
test/1.bin,1.136,12.362,0.018,0.030,0.008,0.021
test/1.bin,1.060,11.210,0.011,0.027,0.005,0.016
test/1.bin,0.985,10.196,0.014,0.025,0.006,0.014
test/1.bin,0.911,9.253,0.012,0.024,0.005,0.013
test/1.bin,0.846,8.384,0.014,0.022,0.005,0.012
test/1.bin,0.776,7.576,0.010,0.021,0.004,0.011
test/1.bin,0.716,6.888,0.010,0.022,0.004,0.010
test/1.bin,0.658,6.216,0.009,0.018,0.004,0.008
test/1.bin,0.598,5.639,0.010,0.023,0.003,0.007
test/1.bin,0.543,5.129,0.010,0.031,0.003,0.006
test/1.bin,0.491,4.665,0.010,0.015,0.003,0.006
test/1.bin,0.445,4.214,0.015,0.033,0.003,0.005
test/1.bin,0.402,3.829,0.006,0.008,0.002,0.004
test/1.bin,0.362,3.474,0.005,0.008,0.002,0.003
test/1.bin,0.328,3.157,0.013,0.017,0.002,0.002
test/1.bin,0.299,2.854,0.004,0.005,0.001,0.001
test/1.bin,0.273,2.570,0.003,0.003,0.002,0.001
test/1.bin,0.250,2.321,0.003,0.003,0.001,0.001
test/1.bin,0.228,2.071,0.003,0.003,0.001,0.001
test/1.bin,0.209,1.872,0.001,0.000,0.001,0.000
test/1.bin,0.192,1.685,0.003,0.001,0.001,0.001
test/1.bin,0.176,1.500,0.002,0.001,0.002,0.001
test/1.bin,0.159,1.352,0.007,0.006,0.001,0.001
test/1.bin,0.145,1.207,0.009,0.026,0.002,0.001
test/1.bin,0.133,1.079,0.009,0.032,0.002,0.001
test/1.bin,0.120,0.958,0.003,0.002,0.001,0.001
test/1.bin,0.111,0.865,0.004,0.002,0.001,0.001
test/1.bin,0.100,0.768,0.009,0.031,0.001,0.002
test/1.bin,0.090,0.672,0.009,0.034,0.002,0.002
test/1.bin,1.429,16.151,0.096,0.131,0.022,0.062
test/1.bin,1.299,15.020,0.084,0.101,0.017,0.045
test/1.bin,1.187,13.684,0.073,0.082,0.015,0.034
test/1.bin,1.086,12.489,0.072,0.079,0.014,0.028
test/1.bin,0.997,11.364,0.067,0.082,0.011,0.025
test/1.bin,0.921,10.279,0.062,0.084,0.011,0.023
test/1.bin,0.846,9.324,0.063,0.094,0.010,0.022
test/1.bin,0.778,8.411,0.047,0.076,0.008,0.021
test/1.bin,0.712,7.619,0.043,0.070,0.007,0.020
test/1.bin,0.653,6.890,0.048,0.079,0.007,0.019
test/1.bin,0.592,6.209,0.051,0.078,0.007,0.018
test/1.bin,0.539,5.635,0.045,0.072,0.006,0.016
test/1.bin,0.487,5.111,0.040,0.072,0.005,0.015
test/1.bin,0.442,4.617,0.041,0.058,0.005,0.013
test/1.bin,0.401,4.190,0.027,0.042,0.004,0.010
test/1.bin,0.366,3.789,0.021,0.036,0.004,0.009
test/1.bin,0.333,3.426,0.031,0.050,0.003,0.007
test/1.bin,0.303,3.079,0.021,0.026,0.003,0.004
test/1.bin,0.278,2.783,0.018,0.021,0.003,0.003
test/1.bin,0.255,2.497,0.009,0.017,0.002,0.002
test/1.bin,0.233,2.240,0.014,0.010,0.002,0.002
test/1.bin,0.213,2.006,0.003,0.002,0.002,0.001
test/1.bin,0.194,1.794,0.016,0.055,0.005,0.002
test/1.bin,0.178,1.610,0.024,0.021,0.005,0.002
test/1.bin,0.162,1.434,0.020,0.014,0.008,0.003
test/1.bin,0.146,1.271,0.033,0.016,0.008,0.003
